State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Florida,2/22/20,"4,861",2/15/20,"33,570","8,604,277",0.39
Florida,2/29/20,"4,853",2/22/20,"33,421","8,604,277",0.39
Florida,3/7/20,"5,325",2/29/20,"32,262","8,604,277",0.37
Florida,3/14/20,"6,463",3/7/20,"32,244","8,604,277",0.37
Florida,3/21/20,"74,313",3/14/20,"33,728","8,604,277",0.39
Florida,3/28/20,"228,484",3/21/20,"35,076","8,604,277",0.41
Florida,4/4/20,"169,885",3/28/20,"98,921","8,604,277",1.15
Florida,4/11/20,"180,419",4/4/20,"339,448","8,590,846",3.95
Florida,4/18/20,"506,670",4/11/20,"177,021","8,590,846",2.06
Florida,4/25/20,"433,103",4/18/20,"540,554","8,590,846",6.29
Florida,5/2/20,"174,860",4/25/20,"444,561","8,590,846",5.17
Florida,5/9/20,"223,082",5/2/20,"1,035,207","8,590,846",12.05
Florida,5/16/20,"225,404",5/9/20,"2,151,108","8,590,846",25.04
Florida,5/23/20,"175,411",5/16/20,"529,384","8,590,846",6.16
Florida,5/30/20,"207,707",5/23/20,"630,640","8,590,846",7.34
Florida,6/6/20,"112,161",5/30/20,"966,625","8,590,846",11.25
Florida,6/13/20,"88,148",6/6/20,"920,202","8,590,846",10.71
Florida,6/20/20,"95,683",6/13/20,"995,792","8,590,846",11.59
Florida,6/27/20,"84,370",6/20/20,"741,344","8,590,846",8.63
Florida,7/4/20,"66,941",6/27/20,"581,952","8,590,846",6.77
Florida,7/11/20,"132,831",7/4/20,"914,801","8,732,627",10.48
Florida,7/18/20,"108,976",7/11/20,"748,004","8,732,627",8.57
Florida,7/25/20,"91,462",7/18/20,"691,070","8,732,627",7.91
Florida,8/1/20,"78,286",7/25/20,"631,163","8,732,627",7.23
Florida,8/8/20,"61,584",8/1/20,"567,987","8,732,627",6.5
Florida,8/15/20,"72,774",8/8/20,"512,527","8,732,627",5.87
Florida,8/22/20,"51,647",8/15/20,"458,954","8,732,627",5.26
Florida,8/29/20,"45,590",8/22/20,"455,587","8,732,627",5.22
Florida,9/5/20,"40,256",8/29/20,"410,406","8,732,627",4.7
Florida,9/12/20,"37,265",9/5/20,"414,174","8,732,627",4.74
Florida,9/19/20,"39,028",9/12/20,"374,181","8,732,627",4.28
Florida,9/26/20,"32,373",9/19/20,"373,194","8,732,627",4.27
Florida,10/3/20,"42,306",9/26/20,"337,344","8,769,716",3.85
Florida,10/10/20,"47,904",10/3/20,"300,115","8,769,716",3.42
Florida,10/17/20,"40,070",10/10/20,"287,537","8,769,716",3.28
Florida,10/24/20,"33,542",10/17/20,"282,261","8,769,716",3.22
Florida,10/31/20,"31,625",10/24/20,"213,454","8,769,716",2.43
Florida,11/7/20,"31,403",10/31/20,"205,800","8,769,716",2.35
Florida,11/14/20,"24,358",11/7/20,"186,514","8,769,716",2.13
Florida,11/21/20,"26,931",11/14/20,"186,291","8,769,716",2.12
Florida,11/28/20,"23,063",11/21/20,"142,253","8,769,716",1.62
Florida,12/5/20,"29,142",11/28/20,"186,749","8,769,716",2.13
Florida,12/12/20,"26,018",12/5/20,"154,462","8,769,716",1.76
Florida,12/19/20,"28,609",12/12/20,"161,250","8,769,716",1.84
Florida,12/26/20,"26,533",12/19/20,"140,565","8,769,716",1.6
Florida,1/2/21,"24,697",12/26/20,"129,575","8,769,716",1.48
Florida,1/9/21,"30,583",1/2/21,"174,544","8,510,391",2.05
Florida,1/16/21,"39,226",1/9/21,"157,201","8,510,391",1.85
Florida,1/23/21,"62,818",1/16/21,"155,833","8,510,391",1.83
Florida,1/30/21,"69,140",1/23/21,"173,919","8,510,391",2.04
Florida,2/6/21,"21,710",1/30/21,"187,474","8,510,391",2.2
Florida,2/13/21,"21,564",2/6/21,"228,808","8,510,391",2.69
Florida,2/20/21,"18,630",2/13/21,"161,881","8,510,391",1.9
Florida,2/27/21,"19,020",2/20/21,"156,495","8,510,391",1.84
Florida,3/6/21,"19,281",2/27/21,"141,484","8,510,391",1.66
Florida,3/13/21,"20,340",3/6/21,"135,291","8,510,391",1.59
Georgia,1/4/20,"17,060",12/28/19,"38,704","4,353,840",0.89
Georgia,1/11/20,"17,962",1/4/20,"47,482","4,373,059",1.09
Georgia,1/18/20,"8,161",1/11/20,"32,079","4,373,059",0.73
Georgia,1/25/20,"5,257",1/18/20,"28,998","4,373,059",0.66
Georgia,2/1/20,"5,199",1/25/20,"28,332","4,373,059",0.65
Georgia,2/8/20,"5,577",2/1/20,"26,984","4,373,059",0.62
Georgia,2/15/20,"6,277",2/8/20,"27,317","4,373,059",0.62
Georgia,2/22/20,"5,030",2/15/20,"26,963","4,373,059",0.62
Georgia,2/29/20,"5,538",2/22/20,"26,958","4,373,059",0.62
Georgia,3/7/20,"4,569",2/29/20,"25,079","4,373,059",0.57
Georgia,3/14/20,"5,445",3/7/20,"25,352","4,373,059",0.58
Georgia,3/21/20,"12,140",3/14/20,"27,507","4,373,059",0.63
Georgia,3/28/20,"133,820",3/21/20,"107,877","4,373,059",2.47
Georgia,4/4/20,"390,132",3/28/20,"360,077","4,373,059",8.23
Georgia,4/11/20,"319,581",4/4/20,"595,418","4,388,404",13.57
Georgia,4/18/20,"247,003",4/11/20,"611,889","4,388,404",13.94
Georgia,4/25/20,"266,565",4/18/20,"758,856","4,388,404",17.29
Georgia,5/2/20,"228,352",4/25/20,"885,764","4,388,404",20.18
Georgia,5/9/20,"242,772",5/2/20,"812,913","4,388,404",18.52
Georgia,5/16/20,"177,731",5/9/20,"790,178","4,388,404",18.01
Georgia,5/23/20,"165,499",5/16/20,"731,762","4,388,404",16.67
Georgia,5/30/20,"149,163",5/23/20,"754,833","4,388,404",17.2
Georgia,6/6/20,"135,254",5/30/20,"698,154","4,388,404",15.91
Georgia,6/13/20,"131,997",6/6/20,"682,501","4,388,404",15.55
Georgia,6/20/20,"125,725",6/13/20,"669,735","4,388,404",15.26
Georgia,6/27/20,"117,485",6/20/20,"661,233","4,388,404",15.07
Georgia,7/4/20,"105,160",6/27/20,"619,947","4,388,404",14.13
Georgia,7/11/20,"138,452",7/4/20,"792,717","4,406,223",17.99
Georgia,7/18/20,"122,313",7/11/20,"703,153","4,406,223",15.96
Georgia,7/25/20,"84,984",7/18/20,"636,912","4,406,223",14.45
Georgia,8/1/20,"73,931",7/25/20,"633,988","4,406,223",14.39
Georgia,8/8/20,"62,335",8/1/20,"572,455","4,406,223",12.99
Georgia,8/15/20,"58,099",8/8/20,"555,479","4,406,223",12.61
Georgia,8/22/20,"56,768",8/15/20,"553,713","4,406,223",12.57
Georgia,8/29/20,"51,283",8/22/20,"535,406","4,406,223",12.15
Georgia,9/5/20,"50,320",8/29/20,"523,143","4,406,223",11.87
Georgia,9/12/20,"42,085",9/5/20,"498,813","4,406,223",11.32
Georgia,9/19/20,"49,421",9/12/20,"536,886","4,406,223",12.18
Georgia,9/26/20,"43,526",9/19/20,"478,732","4,406,223",10.86
Georgia,10/3/20,"44,874",9/26/20,"445,039","4,406,223",10.1
Georgia,10/10/20,"54,166",10/3/20,"409,602","4,419,929",9.27
Georgia,10/17/20,"44,892",10/10/20,"367,949","4,419,929",8.32
Georgia,10/24/20,"43,695",10/17/20,"336,738","4,419,929",7.62
Georgia,10/31/20,"37,253",10/24/20,"302,039","4,419,929",6.83
Georgia,11/7/20,"23,827",10/31/20,"285,798","4,419,929",6.47
Georgia,11/14/20,"19,626",11/7/20,"255,237","4,419,929",5.77
Georgia,11/21/20,"29,088",11/14/20,"253,347","4,419,929",5.73
Georgia,11/28/20,"19,183",11/21/20,"202,361","4,419,929",4.58
Georgia,12/5/20,"33,003",11/28/20,"234,262","4,419,929",5.3
Georgia,12/12/20,"23,702",12/5/20,"158,047","4,419,929",3.58
Georgia,12/19/20,"26,673",12/12/20,"164,960","4,419,929",3.73
Georgia,12/26/20,"18,960",12/19/20,"137,240","4,419,929",3.11
Georgia,1/2/21,"31,458",12/26/20,"172,014","4,419,929",3.89
Georgia,1/9/21,"37,039",1/2/21,"185,587","4,316,067",4.3
Georgia,1/16/21,"35,912",1/9/21,"172,339","4,316,067",3.99
Georgia,1/23/21,"28,016",1/16/21,"151,571","4,316,067",3.51
Georgia,1/30/21,"27,215",1/23/21,"148,245","4,316,067",3.43
Georgia,2/6/21,"32,386",1/30/21,"157,518","4,316,067",3.65
Georgia,2/13/21,"26,532",2/6/21,"139,232","4,316,067",3.23
Georgia,2/20/21,"25,447",2/13/21,"136,063","4,316,067",3.15
Georgia,2/27/21,"28,387",2/20/21,"146,180","4,316,067",3.39
Georgia,3/6/21,"24,974",2/27/21,"140,918","4,316,067",3.26
Georgia,3/13/21,"24,700",3/6/21,"140,830","4,316,067",3.26
Hawaii,1/4/20,"1,825",12/28/19,"6,813","623,074",1.09
Hawaii,1/11/20,"1,826",1/4/20,"7,849","621,949",1.26
Hawaii,1/18/20,"1,234",1/11/20,"6,623","621,949",1.06
Hawaii,1/25/20,"1,014",1/18/20,"6,407","621,949",1.03
Hawaii,2/1/20,"1,135",1/25/20,"6,070","621,949",0.98
Hawaii,2/8/20,"1,137",2/1/20,"6,205","621,949",1
Hawaii,2/15/20,"1,199",2/8/20,"6,121","621,949",0.98
Hawaii,2/22/20,"1,020",2/15/20,"6,223","621,949",1
Hawaii,2/29/20,"1,049",2/22/20,"5,951","621,949",0.96
Hawaii,3/7/20,"1,275",2/29/20,"6,047","621,949",0.97
Hawaii,3/14/20,"1,589",3/7/20,"6,204","621,949",1
Hawaii,3/21/20,"8,817",3/14/20,"6,477","621,949",1.04
Hawaii,3/28/20,"48,596",3/21/20,"10,997","621,949",1.77
Hawaii,4/4/20,"53,102",3/28/20,"32,226","621,949",5.18
Hawaii,4/11/20,"34,717",4/4/20,"48,305","621,474",7.77
Hawaii,4/18/20,"26,591",4/11/20,"72,261","621,474",11.63
Hawaii,4/25/20,"22,496",4/18/20,"68,637","621,474",11.04
Hawaii,5/2/20,"15,177",4/25/20,"88,110","621,474",14.18
Hawaii,5/9/20,"12,329",5/2/20,"110,922","621,474",17.85
Hawaii,5/16/20,"10,964",5/9/20,"145,711","621,474",23.45
Hawaii,5/23/20,"9,140",5/16/20,"128,086","621,474",20.61
Hawaii,5/30/20,"7,702",5/23/20,"124,939","621,474",20.1
Hawaii,6/6/20,"7,338",5/30/20,"125,568","621,474",20.2
Hawaii,6/13/20,"7,248",6/6/20,"114,119","621,474",18.36
Hawaii,6/20/20,"7,178",6/13/20,"132,466","621,474",21.31
Hawaii,6/27/20,"8,193",6/20/20,"128,990","621,474",20.76
Hawaii,7/4/20,"7,648",6/27/20,"123,633","621,474",19.89
Hawaii,7/11/20,"7,668",7/4/20,"128,650","620,739",20.73
Hawaii,7/18/20,"7,581",7/11/20,"130,769","620,739",21.07
Hawaii,7/25/20,"5,885",7/18/20,"130,209","620,739",20.98
Hawaii,8/1/20,"5,049",7/25/20,"131,338","620,739",21.16
Hawaii,8/8/20,"5,296",8/1/20,"123,924","620,739",19.96
Hawaii,8/15/20,"5,493",8/8/20,"123,282","620,739",19.86
Hawaii,8/22/20,"5,775",8/15/20,"115,430","620,739",18.6
Hawaii,8/29/20,"6,748",8/22/20,"126,112","620,739",20.32
Hawaii,9/5/20,"7,464",8/29/20,"126,406","620,739",20.36
Hawaii,9/12/20,"7,307",9/5/20,"123,117","620,739",19.83
Hawaii,9/19/20,"6,757",9/12/20,"132,614","620,739",21.36
Hawaii,9/26/20,"5,682",9/19/20,"124,618","620,739",20.08
Hawaii,10/3/20,"5,083",9/26/20,"111,316","620,739",17.93
Hawaii,10/10/20,"4,873",10/3/20,"92,670","621,065",14.92
Hawaii,10/17/20,"5,104",10/10/20,"78,241","621,065",12.6
Hawaii,10/24/20,"4,906",10/17/20,"70,501","621,065",11.35
